route_id,source_file,symbol,method,path_template,auth_mode,decorators,auth_evidence_ref,verification_status,owner_signoff,verification_notes,source_decorator_snapshot,suggested_owner,review_wave,test_evidence_ref,rollback_note,signoff_batch
ROUTE-0055,endpoints/api/org_mirror.py,OrgMirrorRepositories,GET,/api/v1/organization/<orgname>/mirror/repositories,session-or-oauth2,show_if,endpoints/api/org_mirror.py:676,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0055,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_MIRROR_REPOSITORIES` -> `python`,BATCH-A2-ROUTES
ROUTE-0056,endpoints/api/org_mirror.py,OrgMirrorSyncCancel,POST,/api/v1/organization/<orgname>/mirror/sync-cancel,session-or-oauth2,show_if,endpoints/api/org_mirror.py:556,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0056,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_MIRROR_SYNC_CANCEL` -> `python`,BATCH-A2-ROUTES
ROUTE-0057,endpoints/api/org_mirror.py,OrgMirrorSyncNow,POST,/api/v1/organization/<orgname>/mirror/sync-now,session-or-oauth2,show_if,endpoints/api/org_mirror.py:511,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0057,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_MIRROR_SYNC_NOW` -> `python`,BATCH-A2-ROUTES
ROUTE-0058,endpoints/api/org_mirror.py,OrgMirrorVerify,POST,/api/v1/organization/<orgname>/mirror/verify,session-or-oauth2,show_if,endpoints/api/org_mirror.py:603,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; path_param; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0058,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_MIRROR_VERIFY` -> `python`,BATCH-A2-ROUTES
ROUTE-0059,endpoints/api/billing.py,OrganizationPlan,GET,/api/v1/organization/<orgname>/plan,session-or-oauth2,show_if,endpoints/api/billing.py:586,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,internal_only; nickname; path_param; related_user_resource; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0059,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PLAN` -> `python`,BATCH-A2-ROUTES
ROUTE-0060,endpoints/api/billing.py,OrganizationPlan,POST,/api/v1/organization/<orgname>/plan,session-or-oauth2,show_if,endpoints/api/billing.py:586,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,internal_only; nickname; path_param; related_user_resource; require_scope; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0060,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_PLAN` -> `python`,BATCH-A2-ROUTES
ROUTE-0061,endpoints/api/billing.py,OrganizationPlan,PUT,/api/v1/organization/<orgname>/plan,session-or-oauth2,show_if,endpoints/api/billing.py:586,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,internal_only; nickname; path_param; related_user_resource; require_scope; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0061,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_PLAN` -> `python`,BATCH-A2-ROUTES
ROUTE-0062,endpoints/api/organization.py,OrgPrivateRepositories,GET,/api/v1/organization/<orgname>/private,session-or-oauth2,show_if,endpoints/api/organization.py:373,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,internal_only; nickname; path_param; related_user_resource; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0062,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PRIVATE` -> `python`,BATCH-A2-ROUTES
ROUTE-0063,endpoints/api/prototype.py,PermissionPrototypeList,GET,/api/v1/organization/<orgname>/prototypes,session-or-oauth2,,endpoints/api/prototype.py:147,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname,api-service,A2,PT-ROUTE-0063,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES` -> `python`,BATCH-A2-ROUTES
ROUTE-0064,endpoints/api/prototype.py,PermissionPrototypeList,POST,/api/v1/organization/<orgname>/prototypes,session-or-oauth2,,endpoints/api/prototype.py:177,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; validate_json_request,api-service,A2,PT-ROUTE-0064,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES` -> `python`,BATCH-A2-ROUTES
ROUTE-0065,endpoints/api/prototype.py,PermissionPrototype,DELETE,/api/v1/organization/<orgname>/prototypes/<prototypeid>,session-or-oauth2,,endpoints/api/prototype.py:268,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname,api-service,A2,PT-ROUTE-0065,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES_PROTOTYPEID` -> `python`,BATCH-A2-ROUTES
ROUTE-0066,endpoints/api/prototype.py,PermissionPrototype,PUT,/api/v1/organization/<orgname>/prototypes/<prototypeid>,session-or-oauth2,,endpoints/api/prototype.py:292,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; validate_json_request,api-service,A2,PT-ROUTE-0066,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_PROTOTYPES_PROTOTYPEID` -> `python`,BATCH-A2-ROUTES
ROUTE-0067,endpoints/api/organization.py,OrganizationProxyCacheConfig,DELETE,/api/v1/organization/<orgname>/proxycache,session-or-oauth2,show_if,endpoints/api/organization.py:954,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0067,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_PROXYCACHE` -> `python`,BATCH-A2-ROUTES
ROUTE-0068,endpoints/api/organization.py,OrganizationProxyCacheConfig,GET,/api/v1/organization/<orgname>/proxycache,session-or-oauth2,show_if,endpoints/api/organization.py:954,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0068,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_PROXYCACHE` -> `python`,BATCH-A2-ROUTES
ROUTE-0069,endpoints/api/organization.py,OrganizationProxyCacheConfig,POST,/api/v1/organization/<orgname>/proxycache,session-or-oauth2,show_if,endpoints/api/organization.py:954,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0069,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_PROXYCACHE` -> `python`,BATCH-A2-ROUTES
ROUTE-0070,endpoints/api/namespacequota.py,OrganizationQuotaList,GET,/api/v1/organization/<orgname>/quota,session-or-oauth2,show_if,endpoints/api/namespacequota.py:73,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0070,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA` -> `python`,BATCH-A2-ROUTES
ROUTE-0071,endpoints/api/namespacequota.py,OrganizationQuotaList,POST,/api/v1/organization/<orgname>/quota,session-or-oauth2,show_if,endpoints/api/namespacequota.py:73,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0071,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_QUOTA` -> `python`,BATCH-A2-ROUTES
ROUTE-0072,endpoints/api/namespacequota.py,OrganizationQuota,DELETE,/api/v1/organization/<orgname>/quota/<quota_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:179,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0072,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0073,endpoints/api/namespacequota.py,OrganizationQuota,GET,/api/v1/organization/<orgname>/quota/<quota_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:179,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0073,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0074,endpoints/api/namespacequota.py,OrganizationQuota,PUT,/api/v1/organization/<orgname>/quota/<quota_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:179,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0074,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0075,endpoints/api/namespacequota.py,OrganizationQuotaLimitList,GET,/api/v1/organization/<orgname>/quota/<quota_id>/limit,session-or-oauth2,show_if,endpoints/api/namespacequota.py:311,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0075,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT` -> `python`,BATCH-A2-ROUTES
ROUTE-0076,endpoints/api/namespacequota.py,OrganizationQuotaLimitList,POST,/api/v1/organization/<orgname>/quota/<quota_id>/limit,session-or-oauth2,show_if,endpoints/api/namespacequota.py:311,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0076,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT` -> `python`,BATCH-A2-ROUTES
ROUTE-0077,endpoints/api/namespacequota.py,OrganizationQuotaLimit,DELETE,/api/v1/organization/<orgname>/quota/<quota_id>/limit/<limit_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:395,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if,api-service,A2,PT-ROUTE-0077,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0078,endpoints/api/namespacequota.py,OrganizationQuotaLimit,GET,/api/v1/organization/<orgname>/quota/<quota_id>/limit/<limit_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:395,verified-source-anchored,,Manual review: API resource path relies on ApiResource.method_decorators (check_anon_protection/check_readonly) plus method-level/internal permission checks.,,api-service,A2,PT-ROUTE-0078,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0079,endpoints/api/namespacequota.py,OrganizationQuotaLimit,PUT,/api/v1/organization/<orgname>/quota/<quota_id>/limit/<limit_id>,session-or-oauth2,show_if,endpoints/api/namespacequota.py:395,verified-source-anchored,,Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,nickname; require_scope; resource; show_if; validate_json_request,api-service,A2,PT-ROUTE-0079,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_QUOTA_QUOTA_ID_LIMIT_LIMIT_ID` -> `python`,BATCH-A2-ROUTES
ROUTE-0080,endpoints/api/robot.py,OrgRobotList,GET,/api/v1/organization/<orgname>/robots,session-or-oauth2,,endpoints/api/robot.py:222,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; parse_args; query_param; query_param; query_param,api-service,A2,PT-ROUTE-0080,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS` -> `python`,BATCH-A2-ROUTES
ROUTE-0081,endpoints/api/robot.py,OrgRobot,DELETE,/api/v1/organization/<orgname>/robots/<robot_shortname>,session-or-oauth2,,endpoints/api/robot.py:320,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname,api-service,A2,PT-ROUTE-0081,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0082,endpoints/api/robot.py,OrgRobot,GET,/api/v1/organization/<orgname>/robots/<robot_shortname>,session-or-oauth2,,endpoints/api/robot.py:268,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname,api-service,A2,PT-ROUTE-0082,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0083,endpoints/api/robot.py,OrgRobot,PUT,/api/v1/organization/<orgname>/robots/<robot_shortname>,session-or-oauth2,,endpoints/api/robot.py:288,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; max_json_size; validate_json_request,api-service,A2,PT-ROUTE-0083,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0084,endpoints/api/robot.py,OrgRobotFederation,DELETE,/api/v1/organization/<orgname>/robots/<robot_shortname>/federation,session-or-oauth2,,endpoints/api/robot.py:485,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope,api-service,A2,PT-ROUTE-0084,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_FEDERATION` -> `python`,BATCH-A2-ROUTES
ROUTE-0085,endpoints/api/robot.py,OrgRobotFederation,GET,/api/v1/organization/<orgname>/robots/<robot_shortname>/federation,session-or-oauth2,,endpoints/api/robot.py:451,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope,api-service,A2,PT-ROUTE-0085,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_FEDERATION` -> `python`,BATCH-A2-ROUTES
ROUTE-0086,endpoints/api/robot.py,OrgRobotFederation,POST,/api/v1/organization/<orgname>/robots/<robot_shortname>/federation,session-or-oauth2,,endpoints/api/robot.py:467,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; validate_json_request,api-service,A2,PT-ROUTE-0086,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_FEDERATION` -> `python`,BATCH-A2-ROUTES
ROUTE-0087,endpoints/api/robot.py,OrgRobotPermissions,GET,/api/v1/organization/<orgname>/robots/<robot_shortname>/permissions,session-or-oauth2,,endpoints/api/robot.py:372,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_user_admin; nickname,api-service,A2,PT-ROUTE-0087,flip `ROUTE_OWNER_API_V1_GET_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_PERMISSIONS` -> `python`,BATCH-A2-ROUTES
ROUTE-0088,endpoints/api/robot.py,RegenerateOrgRobot,POST,/api/v1/organization/<orgname>/robots/<robot_shortname>/regenerate,session-or-oauth2,,endpoints/api/robot.py:425,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname,api-service,A2,PT-ROUTE-0088,flip `ROUTE_OWNER_API_V1_POST_API_V1_ORGANIZATION_ORGNAME_ROBOTS_ROBOT_SHORTNAME_REGENERATE` -> `python`,BATCH-A2-ROUTES
ROUTE-0089,endpoints/api/team.py,OrganizationTeam,DELETE,/api/v1/organization/<orgname>/team/<teamname>,session-or-oauth2,,endpoints/api/team.py:261,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname,api-service,A2,PT-ROUTE-0089,flip `ROUTE_OWNER_API_V1_DELETE_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME` -> `python`,BATCH-A2-ROUTES
ROUTE-0090,endpoints/api/team.py,OrganizationTeam,PUT,/api/v1/organization/<orgname>/team/<teamname>,session-or-oauth2,,endpoints/api/team.py:211,verified-source-anchored,,Resource method located via AST; auth decorators extracted for reviewer validation. Auto-verified by route_auth_auto_verify.py (session-oauth-decorator-match).,require_scope; nickname; validate_json_request,api-service,A2,PT-ROUTE-0090,flip `ROUTE_OWNER_API_V1_PUT_API_V1_ORGANIZATION_ORGNAME_TEAM_TEAMNAME` -> `python`,BATCH-A2-ROUTES
